PROGRAM,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2011,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"66,438,158",
CENSUS,2011,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - SALES IN ORGANIC MARKETS, MEASURED IN CWT",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"375,640",
CENSUS,2011,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"66,471,615",
CENSUS,2011,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - SALES, MEASURED IN CWT",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"375,815",
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"1,577",
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,516",
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - ACRES HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA EXEMPT),62,
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),693,
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),476,
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA EXEMPT),217,
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),673,
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),470,
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA EXEMPT),203,
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"424,368",
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"421,519",
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - PRODUCTION, MEASURED IN CWT",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA EXEMPT),"2,849",
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED & EXEMPT),"43,700,241",
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"43,441,968",
CENSUS,2008,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,"STRAWBERRIES, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA EXEMPT),"258,273",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"1,190",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"5,665",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),"30,681",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),"3,004",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),"4,914",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),"6,621",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),"6,643",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,TOTAL,NOT SPECIFIED,"58,718",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),995,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"4,767",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),"30,323",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),"2,764",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),"4,536",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),"5,741",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),"6,475",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"55,601",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),195,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),899,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),357,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),240,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),379,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),880,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),168,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES NOT HARVESTED,TOTAL,NOT SPECIFIED,"3,117",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"4,377",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"2,879",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),119,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),165,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),148,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),855,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),95,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,TOTAL,NOT SPECIFIED,"8,638",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"3,814",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"2,633",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),119,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),163,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),146,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),837,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),95,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,"7,807",
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),815,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),769,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),8,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),41,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),27,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),305,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),11,
CENSUS,2007,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NOT HARVESTED,TOTAL,NOT SPECIFIED,"1,976",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),843,
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"5,011",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),"24,618",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),"3,251",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),"6,758",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),"6,586",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),"8,799",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"55,866",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"2,821",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"2,485",
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),128,
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),174,
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),201,
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),864,
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),126,
CENSUS,2002,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,"6,799",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),912,
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"6,373",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),"20,440",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),"4,289",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),"6,532",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),"8,537",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),"8,664",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"55,746",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (0.1 TO 0.9 ACRES),"3,257",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (1.0 TO 4.9 ACRES),"3,038",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (100 OR MORE ACRES),97,
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (15.0 TO 24.9 ACRES),233,
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (25.0 TO 49.9 ACRES),195,
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (5.0 TO 14.9 ACRES),"1,092",
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,AREA GROWN,AREA GROWN: (50.0 TO 99.9 ACRES),126,
CENSUS,1997,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,"8,038",
